repo,commit,parent_commit,file_path,method_name,method_start,method_end,hunk_id,github_link
apache/commons-math,c78a0e3b003ac36d57a3c895fc8240ef66546a56,0596e3145c1a8a9c42185fe688c42b0830b64516,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,computeGershgorinCircles,569,602,5a85631377d2b433dd7170af,https://github.com/apache/commons-math/commit/c78a0e3b003ac36d57a3c895fc8240ef66546a56#diff-0846997e7fcb8679c6658f09ce0c04047d3fc18502edf071a4f1597ebe34daa3
apache/commons-math,c78a0e3b003ac36d57a3c895fc8240ef66546a56,0596e3145c1a8a9c42185fe688c42b0830b64516,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,processGeneralBlock,819,925,5a85631377d2b433dd7170b1,https://github.com/apache/commons-math/commit/c78a0e3b003ac36d57a3c895fc8240ef66546a56#diff-0846997e7fcb8679c6658f09ce0c04047d3fc18502edf071a4f1597ebe34daa3
apache/commons-math,c78a0e3b003ac36d57a3c895fc8240ef66546a56,0596e3145c1a8a9c42185fe688c42b0830b64516,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,computeShiftIncrement,1427,1669,5a85631377d2b433dd7170b2,https://github.com/apache/commons-math/commit/c78a0e3b003ac36d57a3c895fc8240ef66546a56#diff-0846997e7fcb8679c6658f09ce0c04047d3fc18502edf071a4f1597ebe34daa3
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/GillStepInterpolator.java,computeInterpolatedStateAndDerivatives,90,121,5a8562eb77d2b433dd71444a,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-7595cf4ec80ed4f27a73d2969e34d1211cade7edb109f3d2f6f22c8eee2c6e7d
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesStepInterpolator.java,computeInterpolatedStateAndDerivatives,85,112,5a8562eb77d2b433dd714454,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-18ba89a6ab2cd335780ef850e1f762cb9a1bdce6200cac47c69967d0da0ea030
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/DormandPrince54StepInterpolator.java,computeInterpolatedStateAndDerivatives,168,213,5a8562eb77d2b433dd714442,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-56d7c395401df33a53201b6371549ee4dfee5d4c8424d72c0659860936d819c9
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/HighamHall54StepInterpolator.java,computeInterpolatedStateAndDerivatives,70,99,5a8562eb77d2b433dd71444c,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-deb5e8b10994698742ba42186e9726892416d400a87d08e62a4ca9e10d6b5108
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/EulerStepInterpolator.java,computeInterpolatedStateAndDerivatives,78,87,5a8562eb77d2b433dd714445,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-e9c899c3ab8c578bef9287713f310c51f4aa53dfaf7f541c870f6a17a698b0f1
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaStepInterpolator.java,computeInterpolatedStateAndDerivatives,82,106,5a8562eb77d2b433dd71443e,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-f64dbe5ba8efddde0dcec73227a160a9f924b887b9cf8af6a5720812e9b4b71e
apache/commons-math,c40763f0c7e7ca488f57f9b67207c1ee2d85ca91,2b6b5bedbbfc914f19c6c54839b3b6f68c12cad6,src/main/java/org/apache/commons/math/ode/nonstiff/MidpointStepInterpolator.java,computeInterpolatedStateAndDerivatives,80,96,5a8562eb77d2b433dd714450,https://github.com/apache/commons-math/commit/c40763f0c7e7ca488f57f9b67207c1ee2d85ca91#diff-f6497c63de117a22e522dbdc277970b439758b6b77877377539091c25e957ac0
apache/commons-math,e4caa054a07dbc5c166698ef2a33f6559bd705c2,517855fe74a936605d07717a4749182479cd53ab,src/main/java/org/apache/commons/math/util/FastMath.java,min,3622,3624,5a85630177d2b433de7161a9,https://github.com/apache/commons-math/commit/e4caa054a07dbc5c166698ef2a33f6559bd705c2#diff-cc9e8d20a316a54a318211bfd234d01b125109ddfea4ba414fa148f4a7586cc2
apache/commons-math,e4caa054a07dbc5c166698ef2a33f6559bd705c2,517855fe74a936605d07717a4749182479cd53ab,src/main/java/org/apache/commons/math/util/FastMath.java,max,3658,3660,5a85630177d2b433de7161ab,https://github.com/apache/commons-math/commit/e4caa054a07dbc5c166698ef2a33f6559bd705c2#diff-cc9e8d20a316a54a318211bfd234d01b125109ddfea4ba414fa148f4a7586cc2
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,getCrossoverPolicy,62,64,5a8562d977d2b433de712ab7,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,getCrossoverRate,71,73,5a8562d977d2b433de712ab7,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,getMutationPolicy,80,82,5a8562d977d2b433de712ab7,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,getMutationRate,89,91,5a8562d977d2b433de712ab7,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,getSelectionPolicy,98,100,5a8562d977d2b433de712ab7,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,nextGeneration,125,160,5a8562d977d2b433de712aba,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,setCrossoverPolicy,167,169,5a8562d977d2b433de712abf,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,setCrossoverRate,176,178,5a8562d977d2b433de712ac0,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,setMutationPolicy,185,187,5a8562d977d2b433de712ac1,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,setMutationRate,194,196,5a8562d977d2b433de712ac2,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,setSelectionPolicy,203,205,5a8562d977d2b433de712ac3,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-9f6afb1b9ec7e5b1fb3cd29fc67e2fbb583fd1b1500c350c79b6abed71bd30d1
apache/commons-math,e082a039f895458c231226e66f39e39cbf3b5ef2,496d85cf172c8340c6d29a12fe5cfc6e0777319b,src/java/org/apache/commons/math/genetics/Chromosome.java,getFitness,29,29,5a8562d977d2b433de712a9d,https://github.com/apache/commons-math/commit/e082a039f895458c231226e66f39e39cbf3b5ef2#diff-8517a5bd71e61cbf9f0665e825ee71aebe3057e1d0a72b064a84172c8ee8430a
apache/commons-math,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,1df5ae529c2e21a9ba87ba8a2701994a4c6a3d75,src/main/java/org/apache/commons/math/dfp/Dfp.java,Dfp,256,313,5a8562f977d2b433dc71527b,https://github.com/apache/commons-math/commit/ec6dbad43a1f82f61ec6dbd43fd7766e92762e52#diff-e589b94d6284e5df490273dd09ffd9f59fc3f8ce222af899ee063c5bf323b147
apache/commons-math,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,1df5ae529c2e21a9ba87ba8a2701994a4c6a3d75,src/main/java/org/apache/commons/math/dfp/Dfp.java,toDouble,2302,2383,5a8562f977d2b433dc71527c,https://github.com/apache/commons-math/commit/ec6dbad43a1f82f61ec6dbd43fd7766e92762e52#diff-e589b94d6284e5df490273dd09ffd9f59fc3f8ce222af899ee063c5bf323b147
apache/commons-math,ce185345fa26d4f96979cbebfbb0e9def817305f,3c122e41b14ccc72b3952b6ac5a13801962f5438,src/main/java/org/apache/commons/math/linear/ArrayRealVector.java,getLInfNorm,715,721,5a85631577d2b433dd7172c1,https://github.com/apache/commons-math/commit/ce185345fa26d4f96979cbebfbb0e9def817305f#diff-d9b4acff2031c55a8b40179647e3dc7d2af5fb6341a2270e8ba072f42c0ee64e
apache/commons-math,ce185345fa26d4f96979cbebfbb0e9def817305f,3c122e41b14ccc72b3952b6ac5a13801962f5438,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java,getLInfNorm,560,568,5a85631577d2b433dd7172c4,https://github.com/apache/commons-math/commit/ce185345fa26d4f96979cbebfbb0e9def817305f#diff-19cdbd8cdff90086e0eb1e8aaed7a9783bb90e900bec36aa027c3d355fcf2f3f
apache/commons-math,ce185345fa26d4f96979cbebfbb0e9def817305f,3c122e41b14ccc72b3952b6ac5a13801962f5438,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java,getNorm,571,579,5a85631577d2b433dd7172c4,https://github.com/apache/commons-math/commit/ce185345fa26d4f96979cbebfbb0e9def817305f#diff-19cdbd8cdff90086e0eb1e8aaed7a9783bb90e900bec36aa027c3d355fcf2f3f
apache/commons-math,b0b23c179ac55334f760aa29fce262c73a909268,e280c8636792c5426e54868d464c9d28287a98fb,src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java,fixTies,1137,1175,5a85633c77d2b433df71c61d,https://github.com/apache/commons-math/commit/b0b23c179ac55334f760aa29fce262c73a909268#diff-c2cce828bd9974936e7a767626ccb2d660a4715fae2309a5b5bcd42def49ea32
apache/commons-math,b0b23c179ac55334f760aa29fce262c73a909268,e280c8636792c5426e54868d464c9d28287a98fb,src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java,hasTies,1185,1198,5a85633c77d2b433df71c61f,https://github.com/apache/commons-math/commit/b0b23c179ac55334f760aa29fce262c73a909268#diff-c2cce828bd9974936e7a767626ccb2d660a4715fae2309a5b5bcd42def49ea32
apache/commons-math,b0b23c179ac55334f760aa29fce262c73a909268,e280c8636792c5426e54868d464c9d28287a98fb,src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java,jitter,1210,1215,5a85633c77d2b433df71c620,https://github.com/apache/commons-math/commit/b0b23c179ac55334f760aa29fce262c73a909268#diff-c2cce828bd9974936e7a767626ccb2d660a4715fae2309a5b5bcd42def49ea32
apache/commons-math,9fec47b79bbb40a78eb79e5a66716697c91ae0be,630d9afa3cca0413fff0ec8bdac471b1a171bbfc,src/java/org/apache/commons/math/fraction/FractionConversionException.java,FractionConversionException,39,43,5a85632877d2b433dc718799,https://github.com/apache/commons-math/commit/9fec47b79bbb40a78eb79e5a66716697c91ae0be#diff-60468ef6b661be519b124b4582d307d9041d5e3c4f2c39591cde30c833669628
apache/commons-math,9fec47b79bbb40a78eb79e5a66716697c91ae0be,630d9afa3cca0413fff0ec8bdac471b1a171bbfc,src/java/org/apache/commons/math/fraction/Fraction.java,Fraction,128,184,5a85632877d2b433dc71878f,https://github.com/apache/commons-math/commit/9fec47b79bbb40a78eb79e5a66716697c91ae0be#diff-7145eba8b0cdfa770d5780d80aad51a0b1adc88fbdb500dc377dc1022efd1500
apache/commons-math,b2ef8f7c9148c734900d9fef5c282e6430bb8e06,4b430370aa18d1cff066dbf4fb8b8a9b2f3af6e1,src/main/java/org/apache/commons/math/util/FastMath.java,toRadians,3233,3251,5a85634277d2b433dc71a5e5,https://github.com/apache/commons-math/commit/b2ef8f7c9148c734900d9fef5c282e6430bb8e06#diff-cc9e8d20a316a54a318211bfd234d01b125109ddfea4ba414fa148f4a7586cc2
apache/commons-math,b2ef8f7c9148c734900d9fef5c282e6430bb8e06,4b430370aa18d1cff066dbf4fb8b8a9b2f3af6e1,src/main/java/org/apache/commons/math/util/FastMath.java,toDegrees,3258,3272,5a85634277d2b433dc71a5e6,https://github.com/apache/commons-math/commit/b2ef8f7c9148c734900d9fef5c282e6430bb8e06#diff-cc9e8d20a316a54a318211bfd234d01b125109ddfea4ba414fa148f4a7586cc2
apache/commons-math,af1b5872ab8355acea3197522ddf94972b3c8386,7b42d43fa0827557f51cb4111c89fb2a78512c68,src/main/java/org/apache/commons/math4/distribution/UniformIntegerDistribution.java,UniformIntegerDistribution,48,58,5a85633c77d2b433df71c641,https://github.com/apache/commons-math/commit/af1b5872ab8355acea3197522ddf94972b3c8386#diff-743e29f8b376774a889493de5a37558fc59aabae6ec48986a6d70789a099cd12
apache/commons-math,af1b5872ab8355acea3197522ddf94972b3c8386,7b42d43fa0827557f51cb4111c89fb2a78512c68,src/main/java/org/apache/commons/math4/distribution/UniformIntegerDistribution.java,probability,61,67,5a85633c77d2b433df71c642,https://github.com/apache/commons-math/commit/af1b5872ab8355acea3197522ddf94972b3c8386#diff-743e29f8b376774a889493de5a37558fc59aabae6ec48986a6d70789a099cd12
apache/commons-math,af1b5872ab8355acea3197522ddf94972b3c8386,7b42d43fa0827557f51cb4111c89fb2a78512c68,src/main/java/org/apache/commons/math4/distribution/UniformIntegerDistribution.java,cumulativeProbability,70,79,5a85633c77d2b433df71c643,https://github.com/apache/commons-math/commit/af1b5872ab8355acea3197522ddf94972b3c8386#diff-743e29f8b376774a889493de5a37558fc59aabae6ec48986a6d70789a099cd12
apache/commons-math,af1b5872ab8355acea3197522ddf94972b3c8386,7b42d43fa0827557f51cb4111c89fb2a78512c68,src/main/java/org/apache/commons/math4/distribution/UniformIntegerDistribution.java,getNumericalMean,87,90,5a85633c77d2b433df71c644,https://github.com/apache/commons-math/commit/af1b5872ab8355acea3197522ddf94972b3c8386#diff-743e29f8b376774a889493de5a37558fc59aabae6ec48986a6d70789a099cd12
apache/commons-math,af1b5872ab8355acea3197522ddf94972b3c8386,7b42d43fa0827557f51cb4111c89fb2a78512c68,src/main/java/org/apache/commons/math4/distribution/UniformIntegerDistribution.java,getNumericalVariance,98,102,5a85633c77d2b433df71c645,https://github.com/apache/commons-math/commit/af1b5872ab8355acea3197522ddf94972b3c8386#diff-743e29f8b376774a889493de5a37558fc59aabae6ec48986a6d70789a099cd12
apache/commons-math,944446a1a8a3004ddd81298e0e922e4d47b99997,e8cfb4889e0bc0f9062d45068448a5e468f8203c,src/java/org/apache/commons/math/util/MathUtils.java,binomialCoefficient,169,191,5a85631f77d2b433dc717f47,https://github.com/apache/commons-math/commit/944446a1a8a3004ddd81298e0e922e4d47b99997#diff-8c9c6bca03b1159102159738d32f59dd5f07fdfb5498003ce214c227e194617b
apache/commons-math,944446a1a8a3004ddd81298e0e922e4d47b99997,e8cfb4889e0bc0f9062d45068448a5e468f8203c,src/java/org/apache/commons/math/util/MathUtils.java,binomialCoefficientDouble,215,217,5a85631f77d2b433dc717f48,https://github.com/apache/commons-math/commit/944446a1a8a3004ddd81298e0e922e4d47b99997#diff-8c9c6bca03b1159102159738d32f59dd5f07fdfb5498003ce214c227e194617b
apache/commons-math,944446a1a8a3004ddd81298e0e922e4d47b99997,e8cfb4889e0bc0f9062d45068448a5e468f8203c,src/java/org/apache/commons/math/util/MathUtils.java,binomialCoefficientLog,237,265,5a85631f77d2b433dc717f49,https://github.com/apache/commons-math/commit/944446a1a8a3004ddd81298e0e922e4d47b99997#diff-8c9c6bca03b1159102159738d32f59dd5f07fdfb5498003ce214c227e194617b
apache/commons-math,98055455265c04cf7f7a354bdc7aeac428730c5d,843267df5a0b44145d5b9ee9153d17aa5e15cce1,src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java,fixTies,1138,1175,5c77949cfc263621c24eba7c,https://github.com/apache/commons-math/commit/98055455265c04cf7f7a354bdc7aeac428730c5d#diff-c2cce828bd9974936e7a767626ccb2d660a4715fae2309a5b5bcd42def49ea32
apache/commons-math,98055455265c04cf7f7a354bdc7aeac428730c5d,843267df5a0b44145d5b9ee9153d17aa5e15cce1,src/main/java/org/apache/commons/math4/stat/inference/KolmogorovSmirnovTest.java,jitter,1210,1215,5c77949cfc263621c24eba80,https://github.com/apache/commons-math/commit/98055455265c04cf7f7a354bdc7aeac428730c5d#diff-c2cce828bd9974936e7a767626ccb2d660a4715fae2309a5b5bcd42def49ea32
apache/commons-math,9e1b0acab5721a6805743e291f56d6d0ee8ba851,12675d867b559a9cfb95410052b219fa61c31f93,src/main/java/org/apache/commons/math3/util/MathArrays.java,linearCombination,849,910,5a85631177d2b433dd716edd,https://github.com/apache/commons-math/commit/9e1b0acab5721a6805743e291f56d6d0ee8ba851#diff-2971866cd6cdb376148e06e3698210961960ff98aaf4424f21fc9a50b65b4bec
apache/commons-math,9e1b0acab5721a6805743e291f56d6d0ee8ba851,12675d867b559a9cfb95410052b219fa61c31f93,src/main/java/org/apache/commons/math3/util/FastMath.java,pow,1629,1686,5a85631177d2b433dd716ed6,https://github.com/apache/commons-math/commit/9e1b0acab5721a6805743e291f56d6d0ee8ba851#diff-c1f5ff75534557f2782768033c4b657d921a6a6012e9907c3adb82254baefbfa
apache/commons-math,574c9abbf2b9311e8678ac4c857241c6328d89b6,6b537b20f98b380ee3ecfd51d09ec8de6aa8c048,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,subtractRow,454,458,5a8562d477d2b433de71241a,https://github.com/apache/commons-math/commit/574c9abbf2b9311e8678ac4c857241c6328d89b6#diff-fa203f430867586556fa878ab8901de6409409146a4999bfb73349d4fc25cd20
apache/commons-math,574c9abbf2b9311e8678ac4c857241c6328d89b6,6b537b20f98b380ee3ecfd51d09ec8de6aa8c048,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java,getPivotColumn,69,80,5a8562d477d2b433de712413,https://github.com/apache/commons-math/commit/574c9abbf2b9311e8678ac4c857241c6328d89b6#diff-812b36a22dee0f7080c35832c652cd6b522f2a18f9152817e25d91b938290896
apache/commons-math,574c9abbf2b9311e8678ac4c857241c6328d89b6,6b537b20f98b380ee3ecfd51d09ec8de6aa8c048,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java,getPivotRow,88,126,5a8562d477d2b433de712414,https://github.com/apache/commons-math/commit/574c9abbf2b9311e8678ac4c857241c6328d89b6#diff-812b36a22dee0f7080c35832c652cd6b522f2a18f9152817e25d91b938290896
apache/commons-math,574c9abbf2b9311e8678ac4c857241c6328d89b6,6b537b20f98b380ee3ecfd51d09ec8de6aa8c048,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java,doIteration,134,156,5a8562d477d2b433de712416,https://github.com/apache/commons-math/commit/574c9abbf2b9311e8678ac4c857241c6328d89b6#diff-812b36a22dee0f7080c35832c652cd6b522f2a18f9152817e25d91b938290896
